problem,method,num_qubits,p,gamma,beta,approx,expectation,best_found_gamma,best_found_beta,best_found_approx,best_found_expectation,additional_info
max3sat,optimised,21,1,0.60649905,-1.03299899,0.33138581274361106,1.3536137821882015,[-0.7600627387717241],[2.1281756685608277],0.2596814030721721,1.060722314169856,hard
max3sat,optimised,21,2,0.50700354,-0.60331284,0.3426039927047787,1.399436754755384,"[0.6064990538461448, 0.45603764326303464]","[-1.0329989882985646, -2.533542462572414]",0.19021408261978878,0.7769686990180162,hard
max3sat,optimised,21,3,0.02782093,0.01694847,0.3310960855792951,1.3524303317578843,"[0.6064990538461448, 0.5070035364681488, 0.45603764326303464]","[-1.0329989882985646, -0.6033128428461574, -3.141592653589793]",0.1992838293934166,0.8140159525865873,hard
max3sat,optimised,21,4,0.31714369,-0.0334653,0.425905344153336,1.7396983261911818,"[0.6064990538461448, 0.5070035364681488, 0.02782092687529227, -0.4560376432630344]","[-1.0329989882985646, -0.6033128428461574, 0.01694847406674701, 1.9254922715550347]",0.20392751481977586,0.83298404461571,hard
max3sat,optimised,21,5,0.41162435,0.58919017,0.7138999792906793,2.916071883316813,"[0.6064990538461448, 0.5070035364681488, 0.02782092687529227, 0.31714369141634796, -0.557379341765931]","[-1.0329989882985646, -0.6033128428461574, 0.01694847406674701, -0.03346529621737592, 1.3174420805376554]",0.18761418545944747,0.7663488821967308,hard
max3sat,optimised,21,6,0.61365691,0.50638836,0.9666492996340491,3.9484786741295013,"[0.6064990538461448, 0.5070035364681488, 0.02782092687529227, 0.31714369141634796, 0.41162435014896226, -0.9627461357775172]","[-1.0329989882985646, -0.6033128428461574, 0.01694847406674701, -0.03346529621737592, 0.5891901658090215, 0.7093918895202758]",0.19100785162527306,0.7802110124315016,hard
max3sat,optimised,21,7,-1.45086206,2.49769049,0.18359389446174534,0.7499271734402757,"[0.6064990538461448, 0.5070035364681488, 0.02782092687529227, 0.31714369141634796, 0.41162435014896226, 0.6136569126620817, -1.3681129297891035]","[-1.0329989882985646, -0.6033128428461574, 0.01694847406674701, -0.03346529621737592, 0.5891901658090215, 0.5063883617417956, 3.141592653589793]",0.17949026919615083,0.7331650686583728,hard
max3sat,linear_ramp_neg_mixer,21,1,-0.3,0.0857142857142857,0.4680507355708937,1.3875266903792136,[-0.7600627387717241],[1.7228088745492416],0.1788841098129504,0.5302982304844609,easy
max3sat,linear_ramp_neg_mixer,21,2,-0.2571428571428572,0.1714285714285714,0.4412733637476536,1.3081457274209227,"[-0.3, -0.7600627387717241]","[0.0857142857142857, 1.7228088745492416]",0.17835036883677524,0.5287159664393275,easy
max3sat,linear_ramp_neg_mixer,21,3,-0.21428571428571427,0.2571428571428571,0.36174425623067785,1.0723833389541113,"[-0.3, -0.2571428571428572, -0.6587210402688276]","[0.0857142857142857, 0.1714285714285714, 1.5201254775434485]",0.17504177629273612,0.5189077125182125,easy
max3sat,linear_ramp_neg_mixer,21,4,-0.1714285714285714,0.3428571428571428,0.32830846723378004,0.9732636364917351,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.6587210402688276]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 1.5201254775434485]",0.16960717983715096,0.5027969641302902,easy
max3sat,linear_ramp_neg_mixer,21,5,-0.1285714285714286,0.42857142857142855,0.2623019068683461,0.7775885583712904,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.1714285714285714, -0.557379341765931]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 0.3428571428571428, 1.5201254775434485]",0.16182453205104377,0.4797254663109928,easy
max3sat,linear_ramp_neg_mixer,21,6,-0.0857142857142857,0.5142857142857142,0.25204422254724956,0.7471798661177771,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.1714285714285714, -0.1285714285714286, -0.4560376432630344]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 0.3428571428571428, 0.42857142857142855, 1.3174420805376554]",0.15552533682097205,0.4610516328023815,easy
max3sat,linear_ramp_neg_mixer,21,7,-0.04285714285714287,0.6,0.2195043123470144,0.6507159777525586,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.1714285714285714, -0.1285714285714286, -0.0857142857142857, -0.4560376432630344]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 0.3428571428571428, 0.42857142857142855, 0.5142857142857142, 1.1147586835318624]",0.1524965138453591,0.4520727499597538,easy
max3sat,linear_ramp_neg_mixer,21,1,-0.3,0.0857142857142857,0.5413625796779163,2.211307246215578,[-0.7600627387717241],[2.1281756685608277],0.2596814030721721,1.060722314169856,hard
max3sat,linear_ramp_neg_mixer,21,2,-0.2571428571428572,0.1714285714285714,0.5207186438235718,2.1269828273163602,"[-0.3, -0.7600627387717241]","[0.0857142857142857, 2.1281756685608277]",0.2584656979749289,1.0557565156612219,hard
max3sat,linear_ramp_neg_mixer,21,3,-0.21428571428571427,0.2571428571428571,0.45551321293079067,1.860637780136333,"[-0.3, -0.2571428571428572, -0.6587210402688276]","[0.0857142857142857, 0.1714285714285714, 1.9254922715550347]",0.2504052592564093,1.0228319892624014,hard
max3sat,linear_ramp_neg_mixer,21,4,-0.1714285714285714,0.3428571428571428,0.4261989926504472,1.740897794115043,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.6587210402688276]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 1.9254922715550347]",0.24033184812046965,0.9816850613527097,hard
max3sat,linear_ramp_neg_mixer,21,5,-0.1285714285714286,0.42857142857142855,0.36218053324307736,1.47940117707273,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.1714285714285714, -0.557379341765931]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 0.3428571428571428, 1.9254922715550347]",0.2261573043174308,0.9237862101943821,hard
max3sat,linear_ramp_neg_mixer,21,6,-0.0857142857142857,0.5142857142857142,0.3509441047763568,1.4335036647163626,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.1714285714285714, -0.1285714285714286, -0.557379341765931]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 0.3428571428571428, 0.42857142857142855, 1.9254922715550347]",0.21401222955767785,0.8741771444217721,hard
max3sat,linear_ramp_neg_mixer,21,7,-0.04285714285714287,0.6,0.3135591068481683,1.2807969208044692,"[-0.3, -0.2571428571428572, -0.21428571428571427, -0.1714285714285714, -0.1285714285714286, -0.0857142857142857, -0.4560376432630344]","[0.0857142857142857, 0.1714285714285714, 0.2571428571428571, 0.3428571428571428, 0.42857142857142855, 0.5142857142857142, 1.7228088745492416]",0.20270510436768957,0.827990856700586,hard
max3sat,sequential,21,1,-0.7600627387717241,1.7228088745492416,0.1788841098129504,0.5302982304844609,[-0.7600627387717241],[1.7228088745492416],0.1788841098129504,0.5302982304844609,easy
max3sat,sequential,21,2,-0.1520125477543448,3.141592653589793,0.16687050931665107,0.49468416117670433,"[-0.7600627387717241, -0.1520125477543448]","[1.7228088745492416, 3.141592653589793]",0.16687050931665107,0.49468416117670433,easy
max3sat,sequential,21,3,-0.1520125477543448,3.141592653589793,0.15260042262318582,0.45238078537481063,"[-0.7600627387717241, -0.1520125477543448, -0.1520125477543448]","[1.7228088745492416, 3.141592653589793, 3.141592653589793]",0.15260042262318582,0.45238078537481063,easy
max3sat,sequential,21,4,-0.1520125477543448,3.141592653589793,0.13129147428960547,0.3892108503448164,"[-0.7600627387717241, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448]","[1.7228088745492416, 3.141592653589793, 3.141592653589793, 3.141592653589793]",0.13129147428960547,0.3892108503448164,easy
max3sat,sequential,21,5,-0.1520125477543448,3.141592653589793,0.104988654744635,0.3112366877652841,"[-0.7600627387717241, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448]","[1.7228088745492416, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793]",0.104988654744635,0.3112366877652841,easy
max3sat,sequential,21,6,-0.1520125477543448,3.141592653589793,0.08635493571222638,0.25599741446949853,"[-0.7600627387717241, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448]","[1.7228088745492416, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793]",0.08635493571222638,0.25599741446949853,easy
max3sat,sequential,21,7,-0.1520125477543448,3.141592653589793,0.07071155715795596,0.20962294345134902,"[-0.7600627387717241, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448, -0.1520125477543448]","[1.7228088745492416, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793, 3.141592653589793]",0.07071155715795596,0.20962294345134902,easy
max3sat,linear_ramp,21,1,0.3,0.0857142857142857,0.5052698130286196,1.4978618729548725,[-0.7600627387717241],[1.7228088745492416],0.1788841098129504,0.5302982304844609,easy
max3sat,linear_ramp,21,2,0.2571428571428572,0.1714285714285714,0.5337405368131142,1.5822627426537876,"[0.3, -0.7600627387717241]","[0.085, 1.5201254775434485]",0.17810762309836675,0.5279963517364326,easy
max3sat,linear_ramp,21,3,0.21428571428571427,0.2571428571428571,0.6079563337408032,1.8022739321658159,"[0.3, 0.257, -0.8614044372746207]","[0.085, 0.1, 1.5201254775434485]",0.17475555175550672,0.5180592058186925,easy
max3sat,linear_ramp,21,4,0.1714285714285714,0.3428571428571428,0.6213982606718482,1.842122245541935,"[0.3, 0.257, 0.241, -0.8614044372746207]","[0.085, 0.1, 0.12, 1.5201254775434485]",0.16955547051393308,0.5026436729149292,easy
max3sat,linear_ramp,21,5,0.1285714285714286,0.42857142857142855,0.6846644471291377,2.029673542092992,"[0.3, 0.257, 0.241, 0.171, -0.8614044372746207]","[0.085, 0.1, 0.12, 0.15, 1.3174420805376554]",0.16796102864277945,0.49791698308335486,easy
max3sat,linear_ramp,21,6,0.0857142857142857,0.5142857142857142,0.6751966127373449,2.0016063435601676,"[0.3, 0.257, 0.241, 0.171, 0.129, -0.9627461357775172]","[0.085, 0.1, 0.12, 0.15, 0.2, 1.3174420805376554]",0.16368413299154733,0.48523821469980954,easy
max3sat,linear_ramp,21,7,0.04285714285714287,0.6,0.7206018449715151,2.1362092120524774,"[0.3, 0.257, 0.241, 0.171, 0.129, 0.086, -0.9627461357775172]","[0.085, 0.1, 0.12, 0.15, 0.2, 0.3, 1.1147586835318624]",0.16323313423906563,0.48390123825935427,easy
higher_depth_maxcut,optimised,16,1,1.22877755,0.02131817,0.4529953961106793,-11.98464745593937,[-0.3800313693858621],[0.5573793417659312],0.22653225882361358,-15.991712205768163,
higher_depth_maxcut,optimised,16,3,0.58477793,-0.21581151,0.7010284370343285,-7.595922354872947,"[1.2287775486356824, 0.008658903936910994, -0.3293605201344138]","[0.021318174913655247, 0.22110089463895846, 0.3546959447601379]",0.22403286534891362,-16.035936760847637,
higher_depth_maxcut,optimised,16,5,0.61505159,-0.2578221,0.5683581617342223,-9.943405436992643,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.4307022186373104]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.557379341765931]",0.23985928958369465,-15.75590219351477,
higher_depth_maxcut,optimised,16,7,0.18547937,-0.45983241,0.4488852067238961,-12.057373618811619,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.2786896708829656]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.7600627387717241]",0.1617067008163824,-17.13874307132349,
higher_depth_maxcut,optimised,16,9,0.32365129,0.38980867,0.5680448246890459,-9.94894965864206,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.22801882163151732]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, -0.8614044372746207]",0.12057776040413423,-17.866483264707895,
higher_depth_maxcut,optimised,16,11,1.10269748,0.21137607,0.26855760210063695,-15.248110957184592,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.32365129451042873, 0.049559740771505635, -0.5827147663916552]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, 0.38980867195522323, 0.14838222873735502, -0.25335424625724134]",0.14138289139643354,-17.498354888436502,
higher_depth_maxcut,optimised,16,13,0.27549442,0.25734677,0.5364885100240349,-10.507310713087689,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.32365129451042873, 0.049559740771505635, 1.1026974836311723, 0.10186444894715212, -0.3293605201344138]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, 0.38980867195522323, 0.14838222873735502, 0.21137607490933122, 0.3060891456267887, 1.266771231286207]",0.1648241830606636,-17.083581982596534,
higher_depth_maxcut,optimised,16,15,0.16516787,0.26876056,0.5016187156597293,-11.124300857730395,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.32365129451042873, 0.049559740771505635, 1.1026974836311723, 0.10186444894715212, 0.27549441878834735, 1.1659817619616097, -0.2280188216315172]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, 0.38980867195522323, 0.14838222873735502, 0.21137607490933122, 0.3060891456267887, 0.25734677364229175, 0.28354429148062565, 0.9627461357775173]",0.2529723132837424,-15.52387884675028,
higher_depth_maxcut,optimised,16,17,-0.02589654,0.56138163,0.2659295018301017,-15.294612865085515,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.32365129451042873, 0.049559740771505635, 1.1026974836311723, 0.10186444894715212, 0.27549441878834735, 1.1659817619616097, 0.16516787190118143, -0.10398591705844044, 0.22801882163151732]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, 0.38980867195522323, 0.14838222873735502, 0.21137607490933122, 0.3060891456267887, 0.25734677364229175, 0.28354429148062565, 0.26876056270862575, 0.4899803122531779, 1.3681129297891035]",0.18201014853491493,-16.779491536492923,
higher_depth_maxcut,optimised,16,19,0.99349985,0.69928611,0.6646677554979376,-8.239292428297007,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.32365129451042873, 0.049559740771505635, 1.1026974836311723, 0.10186444894715212, 0.27549441878834735, 1.1659817619616097, 0.16516787190118143, -0.10398591705844044, -0.025896535410201656, 0.1280866540072671, -0.17734797238006894]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, 0.38980867195522323, 0.14838222873735502, 0.21137607490933122, 0.3060891456267887, 0.25734677364229175, 0.28354429148062565, 0.26876056270862575, 0.4899803122531779, 0.5613816342655431, 0.524948907860676, -0.9627461357775172]",0.15267867674316268,-17.29848596572024,
higher_depth_maxcut,optimised,16,21,0.83897213,1.70389163,0.44666490766204037,-12.096659845309322,"[1.2287775486356824, 0.008658903936910994, 0.5847779288628496, 0.21676581409034765, 0.6150515909913479, 0.29543544636693553, 0.18547937216523228, 0.23107866974136476, 0.32365129451042873, 0.049559740771505635, 1.1026974836311723, 0.10186444894715212, 0.27549441878834735, 1.1659817619616097, 0.16516787190118143, -0.10398591705844044, -0.025896535410201656, 0.1280866540072671, 0.9934998538728615, -0.013353656951807027, 0.734727314146]","[0.021318174913655247, 0.22110089463895846, -0.21581150885008896, 0.09524388977660753, -0.25782209915191284, -0.33988456902471736, -0.4598324119784386, -0.045651510478078104, 0.38980867195522323, 0.14838222873735502, 0.21137607490933122, 0.3060891456267887, 0.25734677364229175, 0.28354429148062565, 0.26876056270862575, 0.4899803122531779, 0.5613816342655431, 0.524948907860676, 0.6992861085774179, 1.0898880657529262, -1.469454628292]",0.09537242387345236,-18.31246938293269,
higher_depth_maxcut,linear_ramp,16,1,0.3,0.028571428571428567,0.6007439129002551,-9.37036823787605,[-0.3800313693858621],[0.5573793417659312],0.22653225882361358,-15.991712205768163,
higher_depth_maxcut,linear_ramp,16,3,0.2714285714285714,0.0857142857142857,0.5098359195659993,-10.978904708452326,"[0.3, 0.2857142857142857, 0.38003136938586213]","[0.028571428571428567, 0.057142857142857134, -0.557379341765931]",0.23574337428338624,-15.828729671358285,
higher_depth_maxcut,linear_ramp,16,5,0.24285714285714285,0.14285714285714285,0.5822923956525655,-9.696851502348151,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.4307022186373104]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, -0.4560376432630344]",0.23620041472636163,-15.820642745290616,
higher_depth_maxcut,linear_ramp,16,7,0.21428571428571427,0.19999999999999998,0.6211518925791059,-9.00926710253902,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.48137306788875867]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, -0.4560376432630344]",0.2455760361288233,-15.654749423845006,
higher_depth_maxcut,linear_ramp,16,9,0.18571428571428572,0.2571428571428571,0.7648642273560408,-6.466404552373597,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.5827147663916552]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, -0.3546959447601379]",0.2480214125621056,-15.6114806524977,
higher_depth_maxcut,linear_ramp,16,11,0.15714285714285714,0.3142857142857143,0.8764864912831091,-4.491347399865504,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.18571428571428572, 0.1714285714285714, 0.6333856156431035]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, -0.3546959447601379]",0.2646767330507696,-15.316779499688764,
higher_depth_maxcut,linear_ramp,16,13,0.1285714285714286,0.37142857142857144,0.9602107502703059,-3.009920749541104,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.18571428571428572, 0.1714285714285714, 0.15714285714285714, 0.14285714285714285, 0.6840564648945517]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, -0.557379341765931]",0.3322590460538905,-14.12097029475213,
higher_depth_maxcut,linear_ramp,16,15,0.1,0.42857142857142855,0.9489926347240845,-3.208415373890446,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.18571428571428572, 0.1714285714285714, 0.15714285714285714, 0.14285714285714285, 0.1285714285714286, 0.11428571428571427, -0.734727314146]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.37142857142857144, 0.39999999999999997, -1.0640878342804139]",0.376742066275634,-13.333882628159735,
higher_depth_maxcut,linear_ramp,16,17,0.07142857142857144,0.4857142857142857,0.9933277750544349,-2.4239443110734307,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.18571428571428572, 0.1714285714285714, 0.15714285714285714, 0.14285714285714285, 0.1285714285714286, 0.11428571428571427, 0.1, 0.0857142857142857, 0.734727314146]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.37142857142857144, 0.39999999999999997, 0.42857142857142855, 0.4571428571428571, 1.5707963267948966]",0.40489515208028265,-12.835738695870601,
higher_depth_maxcut,linear_ramp,16,19,0.04285714285714287,0.5428571428571428,0.9901958034838075,-2.4793617756041737,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.18571428571428572, 0.1714285714285714, 0.15714285714285714, 0.14285714285714285, 0.1285714285714286, 0.11428571428571427, 0.1, 0.0857142857142857, 0.07142857142857144, 0.057142857142857134, -0.734727314146]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.37142857142857144, 0.39999999999999997, 0.42857142857142855, 0.4571428571428571, 0.4857142857142857, 0.5142857142857142, -0.7600627387717241]",0.42385778296223675,-12.50021172807639,
higher_depth_maxcut,linear_ramp,16,21,0.014285714285714301,0.6,0.9936609718972643,-2.418048687884376,"[0.3, 0.2857142857142857, 0.2714285714285714, 0.2571428571428572, 0.24285714285714285, 0.22857142857142854, 0.21428571428571427, 0.2, 0.18571428571428572, 0.1714285714285714, 0.15714285714285714, 0.14285714285714285, 0.1285714285714286, 0.11428571428571427, 0.1, 0.0857142857142857, 0.07142857142857144, 0.057142857142857134, 0.04285714285714287, 0.028571428571428567, 0.734727314146]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.37142857142857144, 0.39999999999999997, 0.42857142857142855, 0.4571428571428571, 0.4857142857142857, 0.5142857142857142, 0.5428571428571428, 0.5714285714285714, 1.469454628292]",0.4184730663237173,-12.595489522460547,
higher_depth_maxcut,linear_ramp_neg_mixer,16,1,-0.3,0.028571428571428567,0.6007439129002549,-9.370368237876054,[-0.3800313693858621],[0.5573793417659312],0.22653225882361358,-15.991712205768163,
higher_depth_maxcut,linear_ramp_neg_mixer,16,3,-0.2714285714285714,0.0857142857142857,0.40091801034362784,-12.906110698347193,"[-0.3, -0.2857142857142857, -0.3293605201344138]","[0.028571428571428567, 0.057142857142857134, 0.6587210402688277]",0.2150797642706001,-16.194353959171124,
higher_depth_maxcut,linear_ramp_neg_mixer,16,5,-0.24285714285714285,0.14285714285714285,0.3517786563077277,-13.775588070008858,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.2786896708829655]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.6587210402688277]",0.19880017840582298,-16.482406820409505,
higher_depth_maxcut,linear_ramp_neg_mixer,16,7,-0.21428571428571427,0.19999999999999998,0.3310543952553135,-14.142285524279805,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.24285714285714285, -0.22857142857142854, -0.2786896708829655]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.6587210402688277]",0.18679535817809778,-16.69482148770952,
higher_depth_maxcut,linear_ramp_neg_mixer,16,9,-0.18571428571428572,0.2571428571428571,0.24779911404609808,-15.615414027960497,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.24285714285714285, -0.22857142857142854, -0.21428571428571427, -0.2, -0.2280188216315172]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.7600627387717243]",0.1618494419682142,-17.13621739299585,
higher_depth_maxcut,linear_ramp_neg_mixer,16,11,-0.15714285714285714,0.3142857142857143,0.20273985262953526,-16.412697772408304,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.24285714285714285, -0.22857142857142854, -0.21428571428571427, -0.2, -0.18571428571428572, -0.1714285714285714, -0.2280188216315172]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.7600627387717243]",0.12656134038237293,-17.760609113639376,
higher_depth_maxcut,linear_ramp_neg_mixer,16,13,-0.1285714285714286,0.37142857142857144,0.12021296907544977,-17.872937924356815,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.24285714285714285, -0.22857142857142854, -0.21428571428571427, -0.2, -0.18571428571428572, -0.1714285714285714, -0.15714285714285714, -0.14285714285714285, -0.17734797238006894]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.7600627387717243]",0.09053787772289884,-18.398012397541496,
higher_depth_maxcut,linear_ramp_neg_mixer,16,15,-0.1,0.42857142857142855,0.07610355988310741,-18.65341487450328,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.24285714285714285, -0.22857142857142854, -0.21428571428571427, -0.2, -0.18571428571428572, -0.1714285714285714, -0.15714285714285714, -0.14285714285714285, -0.1285714285714286, -0.11428571428571427, -0.12667712312862067]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.37142857142857144, 0.39999999999999997, 0.7600627387717243]",0.058274826577223354,-18.968878528411544,
higher_depth_maxcut,linear_ramp_neg_mixer,16,17,-0.07142857142857144,0.4857142857142857,0.04441438335188452,-19.214126802062616,"[-0.3, -0.2857142857142857, -0.2714285714285714, -0.2571428571428572, -0.24285714285714285, -0.22857142857142854, -0.21428571428571427, -0.2, -0.18571428571428572, -0.1714285714285714, -0.15714285714285714, -0.14285714285714285, -0.1285714285714286, -0.11428571428571427, -0.1, -0.0857142857142857, -0.0760062738771724]","[0.028571428571428567, 0.057142857142857134, 0.0857142857142857, 0.11428571428571427, 0.14285714285714285, 0.1714285714285714, 0.19999999999999998, 0.22857142857142854, 0.2571428571428571, 0.2857142857142857, 0.3142857142857143, 0.3428571428571428, 0.37142857142857144, 0.39999999999999997, 0.42857142857142855, 0.4571428571428571, 0.7600627387717243]",0.039872299823121515,-19.294494949465843,
